Date;Country;Period;Local marginal capacity price (euro/MW)
2021-03-27;Frankreich;NEGPOS_04_08;35.28
2021-03-27;Frankreich;NEGPOS_08_12;44
2021-03-27;Frankreich;NEGPOS_12_16;56
2021-03-27;Frankreich;NEGPOS_16_20;34.7
2021-03-27;Frankreich;NEGPOS_20_24;22.89
2021-03-28;Frankreich;NEGPOS_00_04;36.39
2021-03-28;Frankreich;NEGPOS_04_08;36.1
2021-03-28;Frankreich;NEGPOS_08_12;31.44
2021-03-28;Frankreich;NEGPOS_12_16;27.04
2021-03-28;Frankreich;NEGPOS_16_20;49.96
2021-03-28;Frankreich;NEGPOS_20_24;26.92
2021-03-29;Frankreich;NEGPOS_00_04;49.99
2021-03-29;Frankreich;NEGPOS_04_08;36.43
2021-03-29;Frankreich;NEGPOS_08_12;48
2021-03-29;Frankreich;NEGPOS_12_16;38.74
2021-03-29;Frankreich;NEGPOS_16_20;30.68
2021-03-29;Frankreich;NEGPOS_20_24;27.3
2021-03-30;Frankreich;NEGPOS_00_04;22.22
2021-03-30;Frankreich;NEGPOS_04_08;31
2021-03-30;Frankreich;NEGPOS_08_12;29.4
2021-03-30;Frankreich;NEGPOS_12_16;26.2
2021-03-30;Frankreich;NEGPOS_16_20;21
2021-03-30;Frankreich;NEGPOS_20_24;11
2021-03-31;Frankreich;NEGPOS_00_04;29.35
2021-03-31;Frankreich;NEGPOS_04_08;33.92
2021-03-31;Frankreich;NEGPOS_08_12;31.48
2021-03-31;Frankreich;NEGPOS_12_16;26.24
2021-03-31;Frankreich;NEGPOS_16_20;29.12
2021-03-31;Frankreich;NEGPOS_20_24;24.48
2021-04-01;Frankreich;NEGPOS_00_04;20
2021-04-01;Frankreich;NEGPOS_04_08;28
2021-04-01;Frankreich;NEGPOS_08_12;25.92
2021-04-01;Frankreich;NEGPOS_12_16;22.03
2021-04-01;Frankreich;NEGPOS_16_20;28.9
2021-04-01;Frankreich;NEGPOS_20_24;20.34
2021-04-02;Frankreich;NEGPOS_00_04;33.58
2021-04-02;Frankreich;NEGPOS_04_08;38
2021-04-02;Frankreich;NEGPOS_08_12;49
2021-04-02;Frankreich;NEGPOS_12_16;60
2021-04-02;Frankreich;NEGPOS_16_20;48
2021-04-02;Frankreich;NEGPOS_20_24;32.88
2021-04-03;Frankreich;NEGPOS_00_04;55
2021-04-03;Frankreich;NEGPOS_04_08;38
2021-04-03;Frankreich;NEGPOS_08_12;42.4
2021-04-03;Frankreich;NEGPOS_12_16;54
2021-04-03;Frankreich;NEGPOS_16_20;36.69
2021-04-03;Frankreich;NEGPOS_20_24;27.15
2021-04-04;Frankreich;NEGPOS_00_04;29.44
2021-04-04;Frankreich;NEGPOS_04_08;40.24
2021-04-04;Frankreich;NEGPOS_08_12;32
2021-04-04;Frankreich;NEGPOS_12_16;31.28
2021-04-04;Frankreich;NEGPOS_16_20;55
2021-04-04;Frankreich;NEGPOS_20_24;34.16
2021-04-05;Frankreich;NEGPOS_00_04;22.64
2021-04-05;Frankreich;NEGPOS_04_08;17.2
2021-04-05;Frankreich;NEGPOS_08_12;19.92
2021-04-05;Frankreich;NEGPOS_12_16;69.36
2021-04-05;Frankreich;NEGPOS_16_20;60.2
2021-04-05;Frankreich;NEGPOS_20_24;65.92
2021-04-06;Frankreich;NEGPOS_00_04;48.4
2021-04-06;Frankreich;NEGPOS_04_08;48.18
2021-04-06;Frankreich;NEGPOS_08_12;14.64
2021-04-06;Frankreich;NEGPOS_12_16;55.2
2021-04-06;Frankreich;NEGPOS_16_20;54.05
2021-04-06;Frankreich;NEGPOS_20_24;15.68
2021-04-07;Frankreich;NEGPOS_00_04;46.04
2021-04-07;Frankreich;NEGPOS_04_08;42.44
2021-04-07;Frankreich;NEGPOS_08_12;45.08
2021-04-07;Frankreich;NEGPOS_12_16;48
2021-04-07;Frankreich;NEGPOS_16_20;46.64
2021-04-07;Frankreich;NEGPOS_20_24;29
2021-04-08;Frankreich;NEGPOS_00_04;45.75
2021-04-08;Frankreich;NEGPOS_04_08;42.84
2021-04-08;Frankreich;NEGPOS_08_12;29.29
2021-04-08;Frankreich;NEGPOS_12_16;41.32
2021-04-08;Frankreich;NEGPOS_16_20;42.4
2021-04-08;Frankreich;NEGPOS_20_24;22
2021-04-09;Frankreich;NEGPOS_00_04;33
2021-04-09;Frankreich;NEGPOS_04_08;35.44
2021-04-09;Frankreich;NEGPOS_08_12;24.32
2021-04-09;Frankreich;NEGPOS_12_16;37.86
2021-04-09;Frankreich;NEGPOS_16_20;34.76
2021-04-09;Frankreich;NEGPOS_20_24;24.8
2021-04-10;Frankreich;NEGPOS_00_04;40.36
2021-04-10;Frankreich;NEGPOS_04_08;42.4
2021-04-10;Frankreich;NEGPOS_08_12;32.21
2021-04-10;Frankreich;NEGPOS_12_16;41.56
2021-04-10;Frankreich;NEGPOS_16_20;39
2021-04-10;Frankreich;NEGPOS_20_24;27.85
2021-04-11;Frankreich;NEGPOS_00_04;37.64
2021-04-11;Frankreich;NEGPOS_04_08;49.77
2021-04-11;Frankreich;NEGPOS_08_12;29.72
2021-04-11;Frankreich;NEGPOS_12_16;54
2021-04-11;Frankreich;NEGPOS_16_20;29
2021-04-11;Frankreich;NEGPOS_20_24;15.72
2021-04-12;Frankreich;NEGPOS_00_04;33
2021-04-12;Frankreich;NEGPOS_04_08;50.55
2021-04-12;Frankreich;NEGPOS_08_12;25
2021-04-12;Frankreich;NEGPOS_12_16;42
2021-04-12;Frankreich;NEGPOS_16_20;42.13
2021-04-12;Frankreich;NEGPOS_20_24;29.9
2021-04-13;Frankreich;NEGPOS_00_04;60.12
2021-04-13;Frankreich;NEGPOS_04_08;59.56
2021-04-13;Frankreich;NEGPOS_08_12;55.6
2021-04-13;Frankreich;NEGPOS_12_16;60.72
2021-04-13;Frankreich;NEGPOS_16_20;56
2021-04-13;Frankreich;NEGPOS_20_24;39.95
2021-04-14;Frankreich;NEGPOS_00_04;71.56
2021-04-14;Frankreich;NEGPOS_04_08;77.6
2021-04-14;Frankreich;NEGPOS_08_12;37.88
2021-04-14;Frankreich;NEGPOS_12_16;56.4
2021-04-14;Frankreich;NEGPOS_16_20;56
2021-04-14;Frankreich;NEGPOS_20_24;36.6
2021-04-15;Frankreich;NEGPOS_00_04;67.2
2021-04-15;Frankreich;NEGPOS_04_08;85.16
2021-04-15;Frankreich;NEGPOS_08_12;57
2021-04-15;Frankreich;NEGPOS_12_16;58.12
2021-04-15;Frankreich;NEGPOS_16_20;59
2021-04-15;Frankreich;NEGPOS_20_24;65.72
2021-04-16;Frankreich;NEGPOS_00_04;66
2021-04-16;Frankreich;NEGPOS_04_08;75.96
2021-04-16;Frankreich;NEGPOS_08_12;55.6
2021-04-16;Frankreich;NEGPOS_12_16;59
2021-04-16;Frankreich;NEGPOS_16_20;62
2021-04-16;Frankreich;NEGPOS_20_24;65.52
2021-04-17;Frankreich;NEGPOS_00_04;55.2
2021-04-17;Frankreich;NEGPOS_04_08;56.4
2021-04-17;Frankreich;NEGPOS_08_12;67.88
2021-04-17;Frankreich;NEGPOS_12_16;55.2
2021-04-17;Frankreich;NEGPOS_16_20;55.2
2021-04-17;Frankreich;NEGPOS_20_24;44.7
2021-04-18;Frankreich;NEGPOS_00_04;48
2021-04-18;Frankreich;NEGPOS_04_08;57.64
2021-04-18;Frankreich;NEGPOS_08_12;56
2021-04-18;Frankreich;NEGPOS_12_16;54
2021-04-18;Frankreich;NEGPOS_16_20;48.4
2021-04-18;Frankreich;NEGPOS_20_24;45.08
2021-04-19;Frankreich;NEGPOS_00_04;61.16
2021-04-19;Frankreich;NEGPOS_04_08;74.8
2021-04-19;Frankreich;NEGPOS_08_12;76.36
2021-04-19;Frankreich;NEGPOS_12_16;121.4
2021-04-19;Frankreich;NEGPOS_16_20;95.68
2021-04-19;Frankreich;NEGPOS_20_24;70
2021-04-20;Frankreich;NEGPOS_00_04;88.12
2021-04-20;Frankreich;NEGPOS_04_08;99.36
2021-04-20;Frankreich;NEGPOS_08_12;71.16
2021-04-20;Frankreich;NEGPOS_12_16;98.4
2021-04-20;Frankreich;NEGPOS_16_20;87.28
2021-04-20;Frankreich;NEGPOS_20_24;52.12
2021-04-21;Frankreich;NEGPOS_00_04;52.04
2021-04-21;Frankreich;NEGPOS_04_08;38.72
2021-04-21;Frankreich;NEGPOS_08_12;31.04
2021-04-21;Frankreich;NEGPOS_12_16;42
2021-04-21;Frankreich;NEGPOS_16_20;44
2021-04-21;Frankreich;NEGPOS_20_24;29.35
2021-04-22;Frankreich;NEGPOS_00_04;72.08
2021-04-22;Frankreich;NEGPOS_04_08;74.64
2021-04-22;Frankreich;NEGPOS_08_12;84
2021-04-22;Frankreich;NEGPOS_12_16;120.03
2021-04-22;Frankreich;NEGPOS_16_20;63.84
2021-04-22;Frankreich;NEGPOS_20_24;58
2021-04-23;Frankreich;NEGPOS_00_04;55
2021-04-23;Frankreich;NEGPOS_04_08;60
2021-04-23;Frankreich;NEGPOS_08_12;52.4
2021-04-23;Frankreich;NEGPOS_12_16;68.44
2021-04-23;Frankreich;NEGPOS_16_20;48
2021-04-23;Frankreich;NEGPOS_20_24;48.4
2021-04-24;Frankreich;NEGPOS_00_04;51
2021-04-24;Frankreich;NEGPOS_04_08;48.4
2021-04-24;Frankreich;NEGPOS_08_12;82.6
2021-04-24;Frankreich;NEGPOS_12_16;56.01
2021-04-24;Frankreich;NEGPOS_16_20;55.2
2021-04-24;Frankreich;NEGPOS_20_24;44
2021-04-25;Frankreich;NEGPOS_00_04;44
2021-04-25;Frankreich;NEGPOS_04_08;44.88
2021-04-25;Frankreich;NEGPOS_08_12;61
2021-04-25;Frankreich;NEGPOS_12_16;61.2
2021-04-25;Frankreich;NEGPOS_16_20;58.59
2021-04-25;Frankreich;NEGPOS_20_24;41
2021-04-26;Frankreich;NEGPOS_00_04;48
2021-04-26;Frankreich;NEGPOS_04_08;59.29
2021-04-26;Frankreich;NEGPOS_08_12;60.4
2021-04-26;Frankreich;NEGPOS_12_16;49
2021-04-26;Frankreich;NEGPOS_16_20;74.08
2021-04-26;Frankreich;NEGPOS_20_24;55.6
2021-04-27;Frankreich;NEGPOS_00_04;56.4
2021-04-27;Frankreich;NEGPOS_04_08;71
2021-04-27;Frankreich;NEGPOS_08_12;68
2021-04-27;Frankreich;NEGPOS_12_16;60
2021-04-27;Frankreich;NEGPOS_16_20;65.48
2021-04-27;Frankreich;NEGPOS_20_24;55.36
2021-04-28;Frankreich;NEGPOS_00_04;47.3
2021-04-28;Frankreich;NEGPOS_04_08;55.6
2021-04-28;Frankreich;NEGPOS_08_12;56
2021-04-28;Frankreich;NEGPOS_12_16;54.28
2021-04-28;Frankreich;NEGPOS_16_20;54.04
2021-04-28;Frankreich;NEGPOS_20_24;48
2021-04-29;Frankreich;NEGPOS_00_04;36
2021-04-29;Frankreich;NEGPOS_04_08;48.57
2021-04-29;Frankreich;NEGPOS_08_12;51.13
2021-04-29;Frankreich;NEGPOS_12_16;49.4
2021-04-29;Frankreich;NEGPOS_16_20;54.76
2021-04-29;Frankreich;NEGPOS_20_24;50.56
2021-04-30;Frankreich;NEGPOS_00_04;37.05
2021-04-30;Frankreich;NEGPOS_04_08;58.64
2021-04-30;Frankreich;NEGPOS_08_12;67.51
2021-04-30;Frankreich;NEGPOS_12_16;54
2021-04-30;Frankreich;NEGPOS_16_20;72
2021-04-30;Frankreich;NEGPOS_20_24;56.88
2021-05-01;Frankreich;NEGPOS_00_04;45
2021-05-01;Frankreich;NEGPOS_04_08;43.36
2021-05-01;Frankreich;NEGPOS_08_12;47.52
2021-05-01;Frankreich;NEGPOS_12_16;43.32
2021-05-01;Frankreich;NEGPOS_16_20;47
2021-05-01;Frankreich;NEGPOS_20_24;44.56
2021-05-02;Frankreich;NEGPOS_00_04;29.16
2021-05-02;Frankreich;NEGPOS_04_08;30.4
2021-05-02;Frankreich;NEGPOS_08_12;36.08
2021-05-02;Frankreich;NEGPOS_12_16;60.08
2021-05-02;Frankreich;NEGPOS_16_20;53.72
2021-05-02;Frankreich;NEGPOS_20_24;41.9
2021-05-03;Frankreich;NEGPOS_00_04;45.25
2021-05-03;Frankreich;NEGPOS_04_08;40.5
2021-05-03;Frankreich;NEGPOS_08_12;52.48
2021-05-03;Frankreich;NEGPOS_12_16;38
2021-05-03;Frankreich;NEGPOS_16_20;40.61
2021-05-03;Frankreich;NEGPOS_20_24;40.4
2021-05-04;Frankreich;NEGPOS_00_04;114
2021-05-04;Frankreich;NEGPOS_04_08;111
2021-05-04;Frankreich;NEGPOS_08_12;125
2021-05-04;Frankreich;NEGPOS_12_16;131.56
2021-05-04;Frankreich;NEGPOS_16_20;126.03
2021-05-04;Frankreich;NEGPOS_20_24;104
2021-05-05;Frankreich;NEGPOS_00_04;99
2021-05-05;Frankreich;NEGPOS_04_08;70.62
2021-05-05;Frankreich;NEGPOS_08_12;89.61
2021-05-05;Frankreich;NEGPOS_12_16;71.36
2021-05-05;Frankreich;NEGPOS_16_20;59.92
2021-05-05;Frankreich;NEGPOS_20_24;37.6
2021-05-06;Frankreich;NEGPOS_00_04;63.4
2021-05-06;Frankreich;NEGPOS_04_08;60.88
2021-05-06;Frankreich;NEGPOS_08_12;60.56
2021-05-06;Frankreich;NEGPOS_12_16;56
2021-05-06;Frankreich;NEGPOS_16_20;57.04
2021-05-06;Frankreich;NEGPOS_20_24;56
2021-05-07;Frankreich;NEGPOS_00_04;56.4
2021-05-07;Frankreich;NEGPOS_04_08;58
2021-05-07;Frankreich;NEGPOS_08_12;59
2021-05-07;Frankreich;NEGPOS_12_16;56.4
2021-05-07;Frankreich;NEGPOS_16_20;51
2021-05-07;Frankreich;NEGPOS_20_24;63.88
2021-05-08;Frankreich;NEGPOS_00_04;30.64
2021-05-08;Frankreich;NEGPOS_04_08;38.56
2021-05-08;Frankreich;NEGPOS_08_12;71.92
2021-05-08;Frankreich;NEGPOS_12_16;85
2021-05-08;Frankreich;NEGPOS_16_20;80
2021-05-08;Frankreich;NEGPOS_20_24;75
2021-05-09;Frankreich;NEGPOS_00_04;69.4
2021-05-09;Frankreich;NEGPOS_04_08;78.6
2021-05-09;Frankreich;NEGPOS_08_12;73.56
2021-05-09;Frankreich;NEGPOS_12_16;68.12
2021-05-09;Frankreich;NEGPOS_16_20;75.68
2021-05-09;Frankreich;NEGPOS_20_24;99
2021-05-10;Frankreich;NEGPOS_00_04;75.44
2021-05-10;Frankreich;NEGPOS_04_08;75.2
2021-05-10;Frankreich;NEGPOS_08_12;74
2021-05-10;Frankreich;NEGPOS_12_16;82.82
2021-05-10;Frankreich;NEGPOS_16_20;66
2021-05-10;Frankreich;NEGPOS_20_24;66.96
2021-05-11;Frankreich;NEGPOS_00_04;75.47
2021-05-11;Frankreich;NEGPOS_04_08;86.12
2021-05-11;Frankreich;NEGPOS_08_12;109.8
2021-05-11;Frankreich;NEGPOS_12_16;104
2021-05-11;Frankreich;NEGPOS_16_20;66
2021-05-11;Frankreich;NEGPOS_20_24;68
2021-05-12;Frankreich;NEGPOS_00_04;59.14
2021-05-12;Frankreich;NEGPOS_04_08;68.98
2021-05-12;Frankreich;NEGPOS_08_12;91.72
2021-05-12;Frankreich;NEGPOS_12_16;77
2021-05-12;Frankreich;NEGPOS_16_20;77.32
2021-05-12;Frankreich;NEGPOS_20_24;73.04
2021-05-13;Frankreich;NEGPOS_00_04;68
2021-05-13;Frankreich;NEGPOS_04_08;83.36
2021-05-13;Frankreich;NEGPOS_08_12;90
2021-05-13;Frankreich;NEGPOS_12_16;91.12
2021-05-13;Frankreich;NEGPOS_16_20;66
2021-05-13;Frankreich;NEGPOS_20_24;51.44
2021-05-14;Frankreich;NEGPOS_00_04;85.68
2021-05-14;Frankreich;NEGPOS_04_08;82.83
2021-05-14;Frankreich;NEGPOS_08_12;104.87
2021-05-14;Frankreich;NEGPOS_12_16;103.6
2021-05-14;Frankreich;NEGPOS_16_20;101.64
2021-05-14;Frankreich;NEGPOS_20_24;58.02
2021-05-15;Frankreich;NEGPOS_00_04;67.12
2021-05-15;Frankreich;NEGPOS_04_08;81.12
2021-05-15;Frankreich;NEGPOS_08_12;99
2021-05-15;Frankreich;NEGPOS_12_16;83
2021-05-15;Frankreich;NEGPOS_16_20;75.3
2021-05-15;Frankreich;NEGPOS_20_24;54.1
2021-05-16;Frankreich;NEGPOS_00_04;70.28
2021-05-16;Frankreich;NEGPOS_04_08;81.27
2021-05-16;Frankreich;NEGPOS_08_12;88.32
2021-05-16;Frankreich;NEGPOS_12_16;122.45
2021-05-16;Frankreich;NEGPOS_16_20;73.73
2021-05-16;Frankreich;NEGPOS_20_24;55
2021-05-17;Frankreich;NEGPOS_00_04;73.66
2021-05-17;Frankreich;NEGPOS_04_08;75.68
2021-05-17;Frankreich;NEGPOS_08_12;80
2021-05-17;Frankreich;NEGPOS_12_16;85.12
2021-05-17;Frankreich;NEGPOS_16_20;84
2021-05-17;Frankreich;NEGPOS_20_24;57.56
2021-05-18;Frankreich;NEGPOS_00_04;77.88
2021-05-18;Frankreich;NEGPOS_04_08;68.47
2021-05-18;Frankreich;NEGPOS_08_12;84.91
2021-05-18;Frankreich;NEGPOS_12_16;82
2021-05-18;Frankreich;NEGPOS_16_20;80
2021-05-18;Frankreich;NEGPOS_20_24;50.75
2021-05-19;Frankreich;NEGPOS_00_04;55.2
2021-05-19;Frankreich;NEGPOS_04_08;65
2021-05-19;Frankreich;NEGPOS_08_12;59.68
2021-05-19;Frankreich;NEGPOS_12_16;65.53
2021-05-19;Frankreich;NEGPOS_16_20;60.64
2021-05-19;Frankreich;NEGPOS_20_24;48
2021-05-20;Frankreich;NEGPOS_00_04;59
2021-05-20;Frankreich;NEGPOS_04_08;60
2021-05-20;Frankreich;NEGPOS_08_12;52
2021-05-20;Frankreich;NEGPOS_12_16;75
2021-05-20;Frankreich;NEGPOS_16_20;62.96
2021-05-20;Frankreich;NEGPOS_20_24;41.92
2021-05-21;Frankreich;NEGPOS_00_04;65.32
2021-05-21;Frankreich;NEGPOS_04_08;67
2021-05-21;Frankreich;NEGPOS_08_12;67
2021-05-21;Frankreich;NEGPOS_12_16;109.44
2021-05-21;Frankreich;NEGPOS_16_20;68
2021-05-21;Frankreich;NEGPOS_20_24;37.92
2021-05-22;Frankreich;NEGPOS_00_04;100
2021-05-22;Frankreich;NEGPOS_04_08;115.76
2021-05-22;Frankreich;NEGPOS_08_12;150.75
2021-05-22;Frankreich;NEGPOS_12_16;166.04
2021-05-22;Frankreich;NEGPOS_16_20;56.52
2021-05-22;Frankreich;NEGPOS_20_24;54.28
2021-05-23;Frankreich;NEGPOS_00_04;57.8
2021-05-23;Frankreich;NEGPOS_04_08;27
2021-05-23;Frankreich;NEGPOS_08_12;15.32
2021-05-23;Frankreich;NEGPOS_12_16;111.32
2021-05-23;Frankreich;NEGPOS_16_20;95.2
2021-05-23;Frankreich;NEGPOS_20_24;65.72
2021-05-24;Frankreich;NEGPOS_00_04;65.32
2021-05-24;Frankreich;NEGPOS_04_08;34.08
2021-05-24;Frankreich;NEGPOS_08_12;85.56
2021-05-24;Frankreich;NEGPOS_12_16;16.24
2021-05-24;Frankreich;NEGPOS_16_20;81.32
2021-05-24;Frankreich;NEGPOS_20_24;94
2021-05-25;Frankreich;NEGPOS_00_04;111.16
2021-05-25;Frankreich;NEGPOS_04_08;98
2021-05-25;Frankreich;NEGPOS_08_12;90.08
2021-05-25;Frankreich;NEGPOS_12_16;129
2021-05-25;Frankreich;NEGPOS_16_20;89.16
2021-05-25;Frankreich;NEGPOS_20_24;55
2021-05-26;Frankreich;NEGPOS_00_04;100
2021-05-26;Frankreich;NEGPOS_04_08;85.76
2021-05-26;Frankreich;NEGPOS_08_12;60
2021-05-26;Frankreich;NEGPOS_12_16;92.98
2021-05-26;Frankreich;NEGPOS_16_20;72.6
2021-05-26;Frankreich;NEGPOS_20_24;42
2021-05-27;Frankreich;NEGPOS_00_04;64
2021-05-27;Frankreich;NEGPOS_04_08;68
2021-05-27;Frankreich;NEGPOS_08_12;57.16
2021-05-27;Frankreich;NEGPOS_12_16;76
2021-05-27;Frankreich;NEGPOS_16_20;62
2021-05-27;Frankreich;NEGPOS_20_24;42.4
2021-05-28;Frankreich;NEGPOS_00_04;59.12
2021-05-28;Frankreich;NEGPOS_04_08;64
2021-05-28;Frankreich;NEGPOS_08_12;68.1
2021-05-28;Frankreich;NEGPOS_12_16;67
2021-05-28;Frankreich;NEGPOS_16_20;67.24
2021-05-28;Frankreich;NEGPOS_20_24;52.72
2021-05-29;Frankreich;NEGPOS_00_04;45
2021-05-29;Frankreich;NEGPOS_04_08;45
2021-05-29;Frankreich;NEGPOS_08_12;48
2021-05-29;Frankreich;NEGPOS_12_16;27.56
2021-05-29;Frankreich;NEGPOS_16_20;11
2021-05-29;Frankreich;NEGPOS_20_24;11
2021-05-30;Frankreich;NEGPOS_00_04;11
2021-05-30;Frankreich;NEGPOS_04_08;11
2021-05-30;Frankreich;NEGPOS_08_12;40.36
2021-05-30;Frankreich;NEGPOS_12_16;16.84
2021-05-30;Frankreich;NEGPOS_16_20;15.8
2021-05-30;Frankreich;NEGPOS_20_24;11
2021-05-31;Frankreich;NEGPOS_00_04;14.36
2021-05-31;Frankreich;NEGPOS_04_08;53.95
2021-05-31;Frankreich;NEGPOS_08_12;46.4
2021-05-31;Frankreich;NEGPOS_12_16;48
2021-05-31;Frankreich;NEGPOS_16_20;11
2021-05-31;Frankreich;NEGPOS_20_24;11
2021-06-01;Frankreich;NEGPOS_00_04;47
2021-06-01;Frankreich;NEGPOS_04_08;52
2021-06-01;Frankreich;NEGPOS_08_12;49.56
2021-06-01;Frankreich;NEGPOS_12_16;53.72
2021-06-01;Frankreich;NEGPOS_16_20;41.96
2021-06-01;Frankreich;NEGPOS_20_24;26
2021-06-02;Frankreich;NEGPOS_00_04;40
2021-06-02;Frankreich;NEGPOS_04_08;52.44
2021-06-02;Frankreich;NEGPOS_08_12;55
2021-06-02;Frankreich;NEGPOS_12_16;51
2021-06-02;Frankreich;NEGPOS_16_20;51.2
2021-06-02;Frankreich;NEGPOS_20_24;39.28
2021-06-03;Frankreich;NEGPOS_00_04;43.16
2021-06-03;Frankreich;NEGPOS_04_08;42
2021-06-03;Frankreich;NEGPOS_08_12;47.92
2021-06-03;Frankreich;NEGPOS_12_16;48
2021-06-03;Frankreich;NEGPOS_16_20;43.44
2021-06-03;Frankreich;NEGPOS_20_24;26
2021-06-04;Frankreich;NEGPOS_00_04;53.32
2021-06-04;Frankreich;NEGPOS_04_08;56.24
2021-06-04;Frankreich;NEGPOS_08_12;48.4
2021-06-04;Frankreich;NEGPOS_12_16;48.4
2021-06-04;Frankreich;NEGPOS_16_20;43
2021-06-04;Frankreich;NEGPOS_20_24;11
2021-06-05;Frankreich;NEGPOS_00_04;55.2
2021-06-05;Frankreich;NEGPOS_04_08;54
2021-06-05;Frankreich;NEGPOS_08_12;47
2021-06-05;Frankreich;NEGPOS_12_16;11
2021-06-05;Frankreich;NEGPOS_16_20;25.28
2021-06-05;Frankreich;NEGPOS_20_24;31.8
2021-06-06;Frankreich;NEGPOS_00_04;42.88
2021-06-06;Frankreich;NEGPOS_04_08;47.08
2021-06-06;Frankreich;NEGPOS_08_12;40.8
2021-06-06;Frankreich;NEGPOS_12_16;31.8
2021-06-06;Frankreich;NEGPOS_16_20;37.48
2021-06-06;Frankreich;NEGPOS_20_24;32
2021-06-07;Frankreich;NEGPOS_00_04;31.36
2021-06-07;Frankreich;NEGPOS_04_08;61.39
2021-06-07;Frankreich;NEGPOS_08_12;55.79
2021-06-07;Frankreich;NEGPOS_12_16;11
2021-06-07;Frankreich;NEGPOS_16_20;11
2021-06-07;Frankreich;NEGPOS_20_24;11
2021-06-08;Frankreich;NEGPOS_00_04;58
2021-06-08;Frankreich;NEGPOS_04_08;60.92
2021-06-08;Frankreich;NEGPOS_08_12;68
2021-06-08;Frankreich;NEGPOS_12_16;62.05
2021-06-08;Frankreich;NEGPOS_16_20;58.96
2021-06-08;Frankreich;NEGPOS_20_24;41.04
2021-06-09;Frankreich;NEGPOS_00_04;64
2021-06-09;Frankreich;NEGPOS_04_08;71
2021-06-09;Frankreich;NEGPOS_08_12;65.46
2021-06-09;Frankreich;NEGPOS_12_16;56.06
2021-06-09;Frankreich;NEGPOS_16_20;51.9
2021-06-09;Frankreich;NEGPOS_20_24;42.72
2021-06-10;Frankreich;NEGPOS_00_04;59.44
2021-06-10;Frankreich;NEGPOS_04_08;57.96
2021-06-10;Frankreich;NEGPOS_08_12;66.24
2021-06-10;Frankreich;NEGPOS_12_16;74.56
2021-06-10;Frankreich;NEGPOS_16_20;54
2021-06-10;Frankreich;NEGPOS_20_24;40
2021-06-11;Frankreich;NEGPOS_00_04;58
2021-06-11;Frankreich;NEGPOS_04_08;60.56
2021-06-11;Frankreich;NEGPOS_08_12;62.4
2021-06-11;Frankreich;NEGPOS_12_16;76.99
2021-06-11;Frankreich;NEGPOS_16_20;60
2021-06-11;Frankreich;NEGPOS_20_24;51.84
2021-06-12;Frankreich;NEGPOS_00_04;36.76
2021-06-12;Frankreich;NEGPOS_04_08;39.32
2021-06-12;Frankreich;NEGPOS_08_12;85.72
2021-06-12;Frankreich;NEGPOS_12_16;21.24
2021-06-12;Frankreich;NEGPOS_16_20;11
2021-06-12;Frankreich;NEGPOS_20_24;71.88
2021-06-13;Frankreich;NEGPOS_00_04;32.52
2021-06-13;Frankreich;NEGPOS_04_08;12
2021-06-13;Frankreich;NEGPOS_08_12;32.44
2021-06-13;Frankreich;NEGPOS_12_16;68.2
2021-06-13;Frankreich;NEGPOS_16_20;12
2021-06-13;Frankreich;NEGPOS_20_24;51.1
2021-06-14;Frankreich;NEGPOS_00_04;44
2021-06-14;Frankreich;NEGPOS_04_08;66
2021-06-14;Frankreich;NEGPOS_08_12;66
2021-06-14;Frankreich;NEGPOS_12_16;62
2021-06-14;Frankreich;NEGPOS_16_20;64.16
2021-06-14;Frankreich;NEGPOS_20_24;42.7
2021-06-15;Frankreich;NEGPOS_00_04;55.2
2021-06-15;Frankreich;NEGPOS_04_08;64
2021-06-15;Frankreich;NEGPOS_08_12;56
2021-06-15;Frankreich;NEGPOS_12_16;55.2
2021-06-15;Frankreich;NEGPOS_16_20;48
2021-06-15;Frankreich;NEGPOS_20_24;38.16
2021-06-16;Frankreich;NEGPOS_00_04;54.4
2021-06-16;Frankreich;NEGPOS_04_08;59
2021-06-16;Frankreich;NEGPOS_08_12;66
2021-06-16;Frankreich;NEGPOS_12_16;56.4
2021-06-16;Frankreich;NEGPOS_16_20;64.63
2021-06-16;Frankreich;NEGPOS_20_24;53.22
2021-06-17;Frankreich;NEGPOS_00_04;53.5
2021-06-17;Frankreich;NEGPOS_04_08;62.76
2021-06-17;Frankreich;NEGPOS_08_12;79.92
2021-06-17;Frankreich;NEGPOS_12_16;56
2021-06-17;Frankreich;NEGPOS_16_20;58.96
2021-06-17;Frankreich;NEGPOS_20_24;47
2021-06-18;Frankreich;NEGPOS_00_04;47
2021-06-18;Frankreich;NEGPOS_04_08;54
2021-06-18;Frankreich;NEGPOS_08_12;62
2021-06-18;Frankreich;NEGPOS_12_16;54
2021-06-18;Frankreich;NEGPOS_16_20;55.2
2021-06-18;Frankreich;NEGPOS_20_24;34
2021-06-19;Frankreich;NEGPOS_00_04;38
2021-06-19;Frankreich;NEGPOS_04_08;12
2021-06-19;Frankreich;NEGPOS_08_12;23.8
2021-06-19;Frankreich;NEGPOS_12_16;11
2021-06-19;Frankreich;NEGPOS_16_20;11
2021-06-19;Frankreich;NEGPOS_20_24;34
2021-06-20;Frankreich;NEGPOS_00_04;42.59
2021-06-20;Frankreich;NEGPOS_04_08;54
